ID,TIMESTAMP,L0013,L0002,L0005,L0008,ZD_P,FD_R,L0014,L0015,L0016,L0018,L0019,L0020,L0039,L0040,L0041,L0042,L0049,L0050,L0070,L0069,L0064,L0052,L0057,L0058,L0059,L0054,L0055,L0056,L0136,L0137,L0138,L0139,L0140,L0141,L0142,L0143,L0144,L0145,L0146,L0147
37655898,1655220321786 ,292.5347,0,155.2952,5.121528,4306.695853,160.416728,95.08,94,92.55,54.46,2.247902,2.247902,-331.5977,192.3611,-395.5439,186.9213,3163.484,10.28646,-3521.412,98.07,343.9728,94.3287,139.1156,88.78195,170.4593,41.94445,41.25,42.10069,1.828704,1.140046,1.550926,56.92708,60,58.75,131.1994,158.4995,141.1111,2.216435,2.210648,2.239584
37655899,1655220323785 ,297.8878,0,154.5139,5.121528,4385.504192,159.635428,95.08,94.02,92.57,54.48,2.117694,2.117694,-350.4053,192.3611,-406.8291,186.9213,3129.629,10.56134,-3513.889,98.07,340.7581,96.86053,139.5147,87.52731,161.3333,42.37847,41.35417,41.68403,1.799768,1.145834,1.527778,56.45833,58.42014,59.79167,133.3326,158.1677,140.8171,2.24537,2.204862,2.251158
37655900,1655220325786 ,286.7477,0,154.9479,5.121528,4221.499639,160.069428,95.05,94.02,92.55,54.48,2.247902,2.247902,-331.5977,192.7083,-418.1133,186.9213,3139.034,10.22859,-3510.128,97.96,339.2969,97.65625,144.9683,83.01065,167.4963,42.1875,41.875,41.14583,1.83449,1.180555,1.550926,57.06597,56.33681,59.46181,134.153,157.67,139.7882,2.216435,2.233796,2.251158
37655901,1655220327787 ,297.1643,0,155.2952,5.121528,4374.852825,160.416728,95.08,94,92.55,54.46,2.26237,2.26237,-316.5508,192.3611,-451.9678,186.9213,3135.272,9.31713,-3517.65,98.07,340.7581,96.28183,142.8401,86.14722,165.8371,42.46528,42.11806,41.75347,1.799768,1.111112,1.498842,57.37847,54.46181,58.97569,135.4658,158.4995,137.5833,2.175926,2.175926,2.24537
37655902,1655220329785 ,285.0116,0,155.7292,5.121528,4195.940775,160.850728,95.08,94.02,92.52,54.46,2.218967,2.218967,-335.3584,192.3611,-448.2061,186.9213,3105.179,11.12558,-3517.65,98.07,342.2193,93.24364,140.4458,85.77081,171.6445,41.94445,41.70139,42.65625,1.811342,1.168982,1.539352,57.39583,60,59.23611,133.6608,156.6747,135.9665,2.210648,2.193288,2.24537
37655903,1655220331786 ,289.6412,0,154.5139,5.121528,4264.097746,159.635428,95.08,94,92.55,54.48,2.126374,2.126374,-350.4053,192.7083,-451.9678,186.9213,3118.345,10.18519,-3498.843,98.07,343.6806,96.64352,142.8401,87.52731,171.1704,41.90972,41.66666,41.73611,1.811342,1.168982,1.539352,57.58681,59.04514,59.44444,129.7226,157.67,141.1111,2.1875,2.210648,2.24537
37655904,1655220333786 ,289.2072,0,155.0347,5.121528,4257.708398,160.156228,95.08,94,92.57,54.48,2.438875,2.438875,-331.5977,192.3611,-436.9209,186.9213,3123.988,8.926505,-3502.604,98.07,343.6806,96.20949,135.5242,78.24304,171.6445,42.96875,40.95486,41.25,1.799768,1.19213,1.527778,59.46181,59.56597,59.21875,132.0199,157.5042,141.9931,2.216435,2.216435,2.251158
37655905,1655220335786 ,300.3472,0,154.6875,5.121528,4421.711478,159.809028,95.08,94.02,92.57,54.48,2.218967,2.218967,-335.3584,192.7083,-414.3516,186.9213,3139.034,10.06944,-3513.889,98.07,344.8495,96.20949,130.6027,88.02917,172.1185,42.8993,41.05903,41.05903,1.811342,1.105324,1.498842,57.72569,60,59.30555,132.8403,159.3289,141.9931,2.204862,2.175926,2.24537
37655906,1655220337786 ,290.7986,0,155.2952,5.121528,4281.136989,160.416728,95.08,94.02,92.55,54.46,2.247902,2.247902,-354.167,192.7083,-444.4443,186.9213,3118.345,10.69155,-3521.412,98.07,345.1418,95.41377,141.909,87.52731,166.4296,42.01389,41.61458,42.56944,1.81713,1.163195,1.516204,57.4132,60,58.75,133.3326,158.9971,142.434,2.24537,2.164352,2.24537
37655907,1655220339787 ,289.9305,0,155.3819,5.121528,4268.356821,160.503428,95.08,94.02,92.55,54.48,2.161097,2.161097,-342.8818,192.7083,-444.4443,186.9213,3127.749,8.854166,-3521.412,98.07,343.096,97.22222,142.441,86.14722,154.8148,41.57986,41.9618,41.5625,1.811342,1.105324,1.487268,57.1875,59.63542,59.44444,133.3326,158.0018,139.6412,2.175926,2.152778,2.233796
37655908,1655220341787 ,298.0324,0,155.1215,5.121528,4387.632993,160.243028,95.08,94,92.55,54.46,2.178458,2.178458,-372.9746,193.0556,-444.4443,186.9213,3086.372,8.420138,-3502.604,98.07,339.2969,98.09028,138.3175,81.5051,173.3037,42.98611,42.13541,40.83334,1.770834,1.15162,1.510416,60,54.16667,59.39236,131.1994,156.8406,139.7882,2.239584,2.1875,2.239584
37655909,1655220343786 ,294.4155,0,154.9479,5.208333,4334.384991,160.156233,95.08,94,92.57,54.48,2.15965,2.15965,-320.3125,193.0556,-433.1602,187.2106,3129.629,7.986111,-3517.65,98.07,336.6667,96.20949,129.0065,92.6713,167.9704,42.46528,41.16319,41.77084,1.770834,1.13426,1.498842,60,55.50347,57.23959,131.8558,159.8266,140.3762,2.175926,2.204862,2.233796
37655910,1655220345786 ,299.7685,0,155.0347,5.121528,4413.191857,160.156228,95.08,94.02,92.57,54.48,2.233435,2.233435,-357.9277,192.7083,-425.6367,187.2106,3110.822,10.59028,-3498.843,98.07,336.0822,95.92014,144.9683,87.52731,163.3482,42.22222,43.42014,42.8993,1.828704,1.145834,1.516204,59.04514,53.40278,57.13541,135.9581,160.8219,137.4363,2.222222,2.216435,2.24537
37655911,1655220347786 ,290.6539,0,155.0347,5.208333,4279.006716,160.243033,95.08,94.02,92.57,54.48,2.161097,2.161097,-339.1211,193.0556,-418.1133,187.2106,3131.511,9.07118,-3510.128,98.07,336.6667,96.71586,139.1156,78.99582,169.2741,41.59722,42.04861,40.72916,1.788195,1.145834,1.516204,60,54.01042,57.88195,134.4812,158.3336,140.2292,2.175926,2.181712,2.24537
37655912,1655220349786 ,301.6493,0,154.6875,5.121528,4440.880995,159.809028,95.08,94.02,92.57,54.48,2.218967,2.218967,-354.167,192.7083,-414.3516,186.9213,3137.153,8.550347,-3521.412,98.07,338.1279,95.63079,143.7711,81.88147,172.237,42.70834,43.31597,41.23264,1.811342,1.13426,1.510416,60,56.40625,58.68056,133.8249,157.3383,141.846,2.210648,2.181712,2.239584
37655913,1655220351787 ,293.6921,0,155.3819,5.208333,4323.735096,160.590233,95.05,94.02,92.57,54.48,2.32024,2.32024,-361.6904,193.4028,-455.7295,187.2106,3105.179,9.43287,-3513.889,98.07,340.7581,96.49884,132.8639,90.53842,170.8148,42.10069,41.51042,41.94445,1.811342,1.163195,1.510416,57.32639,59.65278,59.23611,134.6454,157.3383,138.7592,2.210648,2.210648,2.239584
37655914,1655220353787 ,298.7558,0,154.2535,5.121528,4398.282888,159.375028,95.08,94,92.57,54.48,2.139395,2.139395,-361.6904,192.7083,-448.2061,187.2106,3107.061,10.18519,-3510.128,98.07,342.2193,97.22222,136.8544,88.78195,150.7852,41.99653,41.875,42.1875,1.75926,1.09375,1.527778,58.02083,59.61806,59.40972,132.6762,158.9971,141.9931,2.1875,2.164352,2.24537
37655915,1655220355785 ,286.3137,0,155.5556,5.121528,4215.110291,160.677128,95.05,94.02,92.57,54.48,2.233435,2.233435,-335.3584,193.0556,-418.1133,187.2106,3140.915,9.273726,-3517.65,98.07,343.6806,94.54572,146.2984,75.48288,166.7852,41.77084,44.44444,41.31944,1.846065,1.174768,1.527778,56.71875,59.02778,59.09722,138.2553,158.9971,141.5521,2.262732,2.216435,2.251158
37655916,1655220357786 ,297.3091,0,154.6875,5.121528,4376.98457,159.809028,95.08,94.02,92.55,54.48,2.291305,2.291305,-342.8818,193.4028,-410.5898,187.2106,3133.392,9.780092,-3510.128,98.07,346.3108,95.8478,135.1252,83.76343,171.4074,42.04861,40.78125,41.66666,1.782408,1.163195,1.52199,57.8125,60,57.91667,130.2149,157.5042,138.9063,2.233796,2.181712,2.251158
37655917,1655220359786 ,288.4838,0,154.6875,5.208333,4247.058504,159.895833,95.08,94.02,92.55,54.48,2.305773,2.305773,-331.5977,193.0556,-418.1133,187.2106,3139.033,9.534143,-3513.889,98.07,346.3108,95.63079,140.1797,89.66019,167.9704,43.48958,41.38889,41.61458,1.846065,1.19213,1.527778,57.65625,59.09722,58.48958,132.5121,156.0112,140.3762,2.233796,2.216435,2.251158
37655918,1655220361785 ,302.5174,0,155.9896,5.121528,4453.661163,161.111128,95.08,94.02,92.57,54.48,2.146629,2.146629,-388.0205,193.4028,-418.1133,187.2106,3125.868,10.14178,-3528.935,98.07,343.6806,96.49884,144.4362,90.16202,163.4667,42.08333,41.92708,42.03125,1.788195,1.168982,1.516204,60,60,58.68056,132.6762,156.6747,140.2292,2.216435,2.216435,2.251158
37655919,1655220363786 ,288.9178,0,154.8611,5.121528,4253.447852,159.982628,95.08,94.02,92.57,54.48,2.175564,2.175564,-342.8818,193.0556,-425.6367,187.2106,3123.988,8.695024,-3510.128,98.07,339.5891,94.3287,143.6382,76.23566,170.5778,42.44792,42.27431,40.79861,1.77662,1.168982,1.516204,57.56944,59.09722,58.68056,130.0508,158.9971,142.287,2.216435,2.193288,2.24537
37655920,1655220365786 ,293.8368,0,155.7292,5.121528,4325.86537,160.850728,95.08,94.02,92.57,54.48,2.268157,2.268157,-342.8818,193.0556,-436.9209,187.2106,3120.226,9.707755,-3502.604,98.07,336.6667,96.13715,141.2439,87.02548,175.9111,42.53472,41.21528,41.07639,1.83449,1.180555,1.556712,57.74306,58.94097,58.42014,130.5431,158.1677,141.1111,2.24537,2.233796,2.262732
37655921,1655220367786 ,302.9514,0,154.4271,5.121528,4460.050511,159.548628,95.08,94.02,92.57,54.48,2.161097,2.161097,-331.5977,193.4028,-429.3984,187.7894,3135.271,9.67882,-3510.128,98.07,335.2054,95.2691,137.2534,87.52731,169.037,42.48264,41.35417,42.22222,1.805555,1.15162,1.527778,58.14236,54.46181,58.69792,132.8403,157.3383,140.3762,2.204862,2.216435,2.24537
37655922,1655220369786 ,295.2836,0,154.6875,5.121528,4347.165159,159.809028,95.08,94.02,92.55,54.48,2.247902,2.247902,-339.1211,193.0556,-410.5898,187.7894,3139.033,10.15625,-3513.889,98.07,336.6667,98.16261,135.6573,87.65277,166.1926,42.46528,41.07639,41.68403,1.863426,1.203704,1.579862,57.32639,54.25347,58.88889,130.0508,157.67,150.0775,2.274305,2.268518,2.262732
37655923,1655220371786 ,298.0324,0,154.8611,5.208333,4387.632993,160.069433,95.08,94,92.55,54.48,2.26237,2.26237,-354.167,193.4028,-399.3057,187.7894,3129.63,8.95544,-3513.889,98.07,339.0046,93.82233,141.5099,71.09167,168.0889,43.09028,42.46528,41.26736,1.811342,1.163195,1.539352,58.52431,54.27083,59.65278,127.5894,156.0112,136.4074,2.193288,2.175926,2.251158
37655924,1655220373785 ,288.0497,0,155.5556,5.121528,4240.667683,160.677128,95.05,94.02,92.57,54.48,2.158203,2.158203,-354.167,193.4028,-410.5898,187.7894,3123.988,8.926505,-3510.128,98.07,340.7581,96.13715,142.308,88.28009,174.7259,43.21181,41.61458,41.51042,1.846065,1.19213,1.568288,59.73958,60,59.0625,129.5585,156.5089,136.7014,2.251158,2.239584,2.268518
37655925,1655220375787 ,285.5903,0,154.6875,5.121528,4204.460397,159.809028,95.08,94.02,92.57,54.48,2.152416,2.152416,-305.2666,193.4028,-414.3516,187.7894,3152.2,9.895834,-3513.889,98.07,339.5891,95.55845,139.7807,88.28009,167.3778,42.46528,41.40625,42.62153,1.811342,1.168982,1.52199,56.875,56.26736,60,131.1994,159.163,134.2025,2.24537,2.222222,2.268518
37655926,1655220377786 ,300.4919,0,154.1667,5.121528,4423.841752,159.288228,95.05,94.02,92.57,54.48,2.146629,2.146629,-316.5508,193.4028,-425.6367,187.7894,3140.914,9.042245,-3510.128,98.07,339.2969,97.3669,137.5195,87.15091,167.4963,43.03819,42.17014,41.38889,1.770834,1.145834,1.516204,57.22222,54.02778,60,127.7535,156.8406,140.0822,2.210648,2.175926,2.262732
37655927,1655220379786 ,290.7986,0,156.1632,5.208333,4281.136989,161.371533,95.08,94.02,92.55,54.48,2.32024,2.32024,-320.3125,193.0556,-410.5898,187.7894,3144.677,10.63368,-3502.604,98.07,336.6667,96.13715,140.3128,87.65277,165.7185,42.77778,41.92708,42.08333,1.846065,1.19213,1.52199,58.26389,58.66319,59.30555,131.1994,156.343,138.7592,2.274305,2.239584,2.268518
37655928,1655220381787 ,290.6539,0,153.7326,5.121528,4279.006716,158.854128,95.08,94.02,92.55,54.48,2.291305,2.291305,-305.2666,194.0972,-463.2529,187.7894,3112.703,10.4456,-3510.128,98.19,336.6667,95.12442,142.441,83.01065,168.0889,42.86458,43.31597,41.14583,1.788195,1.19213,1.585648,57.11806,59.21875,58.50694,127.0971,156.5089,139.6412,2.233796,2.222222,2.251158
37655929,1655220383787 ,292.9688,0,156.1632,5.121528,4313.086674,161.284728,95.05,94.02,92.57,54.48,2.161097,2.161097,-335.3584,193.4028,-444.4443,187.7894,3133.391,10.43113,-3513.889,98.19,340.7581,95.92014,137.9185,90.03656,163.3482,42.72569,41.26736,41.90972,1.863426,1.180555,1.527778,58.26389,57.58681,60,129.7226,156.8406,141.1111,2.239584,2.233796,2.251158
37655930,1655220385786 ,297.1643,0,154.1667,5.121528,4374.852825,159.288228,95.08,94.02,92.55,54.48,2.067057,2.067057,-342.8818,193.4028,-433.1602,187.7894,3139.034,10.56134,-3513.889,98.19,343.6806,95.8478,141.1109,87.02548,167.0222,41.31944,40.88542,42.46528,1.788195,1.145834,1.516204,58.36805,54.09722,58.85417,129.5585,157.1724,149.9306,2.181712,2.181712,2.24537
37655931,1655220387786 ,308.7384,0,155.9896,5.208333,4545.246725,161.197933,95.08,94.02,92.57,54.48,2.218967,2.218967,-361.6904,193.4028,-410.5898,187.7894,3125.869,9.780092,-3513.889,98.19,345.1418,94.76273,137.2534,86.14722,169.037,42.11806,41.85764,40.92014,1.788195,1.15162,1.516204,57.58681,59.96528,59.18403,130.379,158.9971,136.1134,2.222222,2.193288,2.262732
37655932,1655220389786 ,289.6412,0,154.4271,5.121528,4264.097746,159.548628,95.08,94.02,92.55,54.48,2.26237,2.26237,-335.3584,193.4028,-425.6367,187.7894,3122.107,9.85243,-3502.604,98.19,343.6806,95.2691,142.308,86.89999,167.3778,42.91667,41.59722,41.49305,1.863426,1.180555,1.579862,57.27431,60,59.49653,130.8712,157.5042,137.2893,2.262732,2.24537,2.251158
37655933,1655220391786 ,301.5046,0,155.9028,5.121528,4438.750721,161.024328,95.08,94.02,92.55,54.48,2.045356,2.045356,-320.3125,193.4028,-455.7295,187.7894,3112.703,12.89063,-3502.604,98.19,342.2193,95.41377,142.308,84.5162,157.1852,41.51042,42.43055,42.20486,1.782408,1.168982,1.539352,59.04514,60,57.55208,129.5585,156.343,137.8773,2.216435,2.1875,2.262732
37655934,1655220393787 ,292.9688,0,153.9931,5.121528,4313.086674,159.114628,95.08,94.02,92.57,54.48,2.32024,2.32024,-342.8818,193.4028,-433.1602,187.2106,3120.226,9.244791,-3513.889,98.19,338.1279,94.69039,137.2534,73.09906,173.5407,43.24653,41.70139,41.4757,1.83449,1.145834,1.539352,58.15972,60,57.55208,128.738,158.0018,146.1088,2.222222,2.204862,2.251158
37655935,1655220395786 ,289.6412,0,155.9896,5.208333,4264.097746,161.197933,95.05,94.02,92.57,54.48,2.259476,2.259476,-339.1211,193.4028,-433.1602,187.7894,3110.822,10.85069,-3495.081,98.19,335.2054,94.69039,141.1109,88.02917,164.4148,40.98958,41.9618,42.20486,1.828704,1.163195,1.556712,56.42361,60,60,130.379,157.3383,138.6123,2.239584,2.216435,2.262732
37655936,1655220397786 ,291.3773,0,155.1215,5.208333,4289.656611,160.329833,95.08,94.02,92.55,54.48,2.268157,2.268157,-350.4053,193.4028,-455.7295,187.2106,3095.776,10.28646,-3498.843,98.19,335.2054,94.69039,125.6811,85.64539,173.5407,43.47222,41.12847,41.04167,1.846065,1.180555,1.545138,57.96875,60,59.2882,131.8558,158.9971,142.728,2.291666,2.239584,2.268518
37655937,1655220399785 ,298.7558,0,155.0347,5.121528,4398.282888,160.156228,95.08,94.02,92.55,54.48,2.175564,2.175564,-350.4053,193.4028,-429.3984,187.2106,3112.703,11.55961,-3498.843,98.19,336.6667,95.8478,142.574,86.14722,169.9852,41.90972,41.5625,42.11806,1.840278,1.19213,1.550926,59.14931,57.84722,57.55208,132.184,157.1724,138.3183,2.24537,2.262732,2.280092
37655938,1655220401786 ,293.9815,0,154.4271,5.121528,4327.995643,159.548628,95.08,94.02,92.55,54.48,2.407046,2.407046,-331.5977,193.4028,-395.5439,187.2106,3148.438,8.53588,-3510.128,98.19,338.1279,94.03935,137.1204,75.48288,168.563,42.88195,41.77084,41.18056,1.805555,1.163195,1.545138,59.75695,59.61806,58.42014,129.5585,156.5089,134.2025,2.251158,2.24537,2.291666
37655939,1655220403786 ,296.007,0,154.8611,5.121528,4357.815054,159.982628,95.08,94,92.57,54.48,2.233435,2.233435,-331.5977,193.4028,-399.3057,187.7894,3144.676,9.418403,-3510.128,98.19,338.1279,96.57117,132.1989,93.17316,174.4889,43.4375,41.57986,41.12847,1.81713,1.19213,1.527778,60,57.4132,59.58334,131.0353,156.8406,138.7592,2.239584,2.239584,2.274305
37655940,1655220405785 ,297.8878,0,154.6875,5.121528,4385.504192,159.809028,95.08,94.02,92.57,54.48,2.161097,2.161097,-342.8818,194.0972,-395.5439,187.7894,3163.483,9.563079,-3528.935,98.19,335.2054,95.12442,141.909,88.65646,163.3482,42.91667,41.59722,42.27431,1.782408,1.168982,1.545138,60,59.32292,57.30903,123.8153,157.3383,133.7616,2.216435,2.222222,2.274305
37655941,1655220407785 ,304.1088,0,155.5556,5.121528,4477.089754,160.677128,95.08,94.02,92.57,54.48,2.100333,2.100333,-339.1211,193.4028,-429.3984,187.7894,3129.629,8.883101,-3528.935,98.19,333.7442,97.07755,141.5099,84.01434,158.1333,42.95139,42.08333,41.59722,1.840278,1.174768,1.527778,57.36111,55.64236,57.48264,129.7226,158.1677,135.9665,2.239584,2.222222,2.274305
37655942,1655220409788 ,298.0324,0,155.3819,5.121528,4387.632993,160.503428,95.08,94.02,92.55,54.48,2.247902,2.247902,-354.167,194.0972,-474.5371,187.7894,3116.463,8.11632,-3521.412,98.19,335.2054,96.57117,143.7711,84.01434,166.9037,43.14236,42.04861,41.05903,1.799768,1.19213,1.545138,57.93403,59.54861,58.68056,127.5894,157.67,145.2268,2.268518,2.233796,2.274305
37655943,1655220411786 ,299.4792,0,154.5139,5.121528,4408.932782,159.635428,95.08,94,92.55,54.48,2.291305,2.291305,-320.3125,193.4028,-470.7754,187.7894,3118.346,8.478009,-3510.128,98.19,339.2969,97.22222,127.1443,91.91852,165.2445,42.95139,41.66666,41.51042,1.81713,1.174768,1.550926,60,55.50347,58.92361,128.5739,156.6747,133.6146,2.204862,2.233796,2.274305
37655944,1655220413786 ,291.522,0,155.3819,5.121528,4291.786884,160.503428,95.08,94.02,92.57,54.48,2.233435,2.233435,-324.0742,193.4028,-455.7295,187.7894,3137.152,11.74769,-3517.65,98.19,343.6806,95.99248,145.2343,91.16574,161.9259,42.74306,42.27431,42.44792,1.898148,1.20949,1.585648,60,56.94445,59.375,127.5894,157.3383,129.9398,2.251158,2.268518,2.291666
37655945,1655220415786 ,297.1643,0,154.8611,5.121528,4374.852825,159.982628,95.05,94.02,92.57,54.48,2.117694,2.117694,-335.3584,193.4028,-448.2061,187.2106,3135.272,10.64815,-3521.412,98.19,345.1418,96.28183,143.5051,84.64166,171.763,42.17014,42.29167,40.48611,1.782408,1.168982,1.52199,60,60,59.23611,127.0971,156.8406,140.3762,2.222222,2.210648,2.274305
37655946,1655220417785 ,297.5984,0,155.4688,5.121528,4381.243645,160.590328,95.08,94.02,92.55,54.48,2.265263,2.265263,-324.0742,193.4028,-410.5898,187.2106,3140.915,10.04051,-3517.65,98.19,345.1418,95.05209,135.9233,80.125,170.4593,42.29167,41.57986,41.23264,1.846065,1.180555,1.556712,60,57.01389,58.88889,128.5739,158.1677,139.0533,2.222222,2.251158,2.291666
37655947,1655220419787 ,296.5857,0,154.2535,5.208333,4366.334675,159.461833,95.08,94.02,92.55,54.48,2.190032,2.190032,-331.5977,194.0972,-425.6367,187.2106,3152.199,8.883101,-3521.412,98.3,340.7581,96.28183,135.7903,89.28378,173.3037,42.88195,41.09375,41.64931,1.788195,1.163195,1.550926,60,57.56944,59.09722,127.9176,158.3336,141.1111,2.216435,2.222222,2.268518
37655948,1655220421786 ,300.2025,0,156.1632,5.121528,4419.581205,161.284728,95.08,94,92.57,54.48,2.190032,2.190032,-335.3584,193.0556,-425.6367,187.7894,3129.629,10.32986,-3513.889,98.3,338.1279,94.03935,138.5836,82.13239,167.2593,42.82986,41.00695,41.77084,1.869212,1.168982,1.539352,56.35417,54.1493,59.14931,125.9485,157.5042,137.8773,2.216435,2.216435,2.280092
37655949,1655220423786 ,283.5648,0,153.9931,5.208333,4174.640986,159.201433,95.08,94,92.57,54.48,2.247902,2.247902,-335.3584,194.0972,-436.9209,187.7894,3133.391,8.405671,-3521.412,98.3,336.6667,95.05209,146.4315,80.125,174.7259,42.37847,42.60416,41.33681,1.869212,1.174768,1.550926,59.46181,60,59.72222,128.0817,155.5135,135.9665,2.24537,2.222222,2.274305
37655950,1655220425787 ,300.3472,0,155.4688,5.121528,4421.711478,160.590328,95.05,94.02,92.57,54.48,2.161097,2.161097,-324.0742,193.4028,-451.9678,187.7894,3120.226,10.61921,-3510.128,98.3,338.1279,94.83508,136.8544,86.39816,170.4593,44.20139,41.61458,41.44097,1.840278,1.197916,1.550926,57.30903,60,59.70486,131.3635,158.0018,140.8171,2.268518,2.233796,2.280092
37655951,1655220427787 ,293.1134,0,154.2535,5.208333,4315.215475,159.461833,95.05,94.02,92.57,54.48,2.197266,2.197266,-331.5977,193.4028,-425.6367,187.7894,3150.318,9.418403,-3532.697,98.3,339.5891,95.19676,139.2487,88.40555,169.6296,42.53472,41.70139,41.18056,1.81713,1.145834,1.52199,57.30903,55.5382,58.94097,129.7226,159.163,138.1713,2.268518,2.210648,2.262732
37655952,1655220429787 ,293.8368,0,155.7292,5.121528,4325.86537,160.850728,95.08,94.02,92.55,54.48,2.291305,2.291305,-312.7891,193.4028,-425.6367,188.0787,3144.676,9.649884,-3517.65,98.3,342.2193,96.57117,143.7711,86.27267,149.6,42.11806,42.74306,41.51042,1.846065,1.197916,1.550926,57.63889,58.69792,59.44444,127.9176,158.4995,135.6725,2.216435,2.239584,2.291666
37655953,1655220431787 ,288.1945,0,154.6875,5.208333,4242.799429,159.895833,95.05,94.02,92.57,54.48,2.233435,2.233435,-357.9277,193.4028,-425.6367,188.0787,3135.271,9.751158,-3513.889,98.3,344.8495,97.29456,139.9137,78.61945,168.563,42.69097,42.36111,41.38889,1.863426,1.163195,1.545138,60,59.84375,59.65278,131.6917,158.3336,140.0822,2.222222,2.204862,2.268518
37655954,1655220433786 ,274.3055,0,155.816,5.121528,4038.325571,160.937528,95.08,94,92.57,54.48,2.26237,2.26237,-286.458,193.4028,-395.5439,188.0787,3176.649,10.08391,-3513.889,98.3,346.3108,94.69039,137.5195,88.28009,174.1333,42.43055,40.72916,41.40625,1.886574,1.232638,1.597222,57.62153,55.24306,59.13194,128.738,154.85,138.3183,2.297454,2.262732,2.280092
37655955,1655220435786 ,300.4919,0,154.4271,5.208333,4423.841752,159.635433,95.05,94.02,92.57,54.48,2.146629,2.146629,-256.3652,193.4028,-388.0205,188.0787,3202.98,10.32986,-3528.935,98.3,346.3108,96.20949,135.1252,85.01804,166.1926,41.12847,41.30209,41.82292,1.805555,1.174768,1.556712,56.63194,55.32986,58.50694,126.2767,156.0112,136.5544,2.239584,2.24537,2.280092
37655956,1655220437786 ,294.9942,0,155.5556,5.121528,4342.904612,160.677128,95.08,94.02,92.55,54.48,2.184245,2.184245,-263.8887,193.4028,-395.5439,188.0787,3186.053,9.751158,-3513.889,98.3,344.8495,95.63079,140.9778,86.39816,165.1259,42.36111,42.13541,42.04861,1.863426,1.197916,1.579862,56.63194,54.1493,58.87153,128.9021,158.3336,144.4919,2.297454,2.262732,2.280092
37655957,1655220439786 ,292.9688,0,154.6875,5.121528,4313.086674,159.809028,95.08,94.02,92.55,54.46,2.37811,2.37811,-297.7432,193.4028,-410.5898,188.0787,3159.722,8.087384,-3521.412,98.3,339.5891,95.12442,141.1109,75.60834,170.8148,42.43055,41.99653,41.31944,1.811342,1.168982,1.545138,56.40625,57.11806,58.52431,131.3635,158.0018,139.6412,2.251158,2.222222,2.280092
37655958,1655220441786 ,295.2836,0,155.0347,5.121528,4347.165159,160.156228,95.08,94,92.55,54.48,2.190032,2.190032,-305.2666,193.0556,-391.7822,187.7894,3169.126,9.403935,-3513.889,98.3,336.0822,96.20949,138.8496,89.28378,172.5926,43.42014,41.49305,41.875,1.828704,1.163195,1.52199,56.9618,56.71875,59.2882,128.9021,159.163,139.0533,2.233796,2.193288,2.262732
37655959,1655220443786 ,284.1435,0,156.5972,5.121528,4183.160607,161.718728,95.05,94.02,92.6,54.48,2.146629,2.146629,-301.5039,194.0972,-418.1133,187.7894,3154.08,9.563079,-3517.65,98.3,336.3744,95.48611,142.175,89.53473,167.9704,43.95833,42.44792,41.94445,1.805555,1.168982,1.556712,57.29167,53.85416,59.2882,129.7226,157.3383,140.8171,2.204862,2.222222,2.262732
37655960,1655220445786 ,292.2454,0,155.1215,5.121528,4302.436779,160.243028,95.05,94.02,92.57,54.48,2.190032,2.190032,-297.7432,193.0556,-410.5898,187.7894,3159.722,9.548612,-3513.889,98.3,339.5891,97.29456,140.1797,86.27267,167.8519,42.30903,42.04861,42.03125,1.77662,1.145834,1.52199,57.55208,60,56.92708,130.0508,158.4995,139.0533,2.193288,2.152778,2.24537
37655961,1655220447786 ,290.7986,0,155.1215,5.208333,4281.136989,160.329833,95.05,94.02,92.55,54.48,2.305773,2.305773,-293.9814,193.4028,-388.0205,187.7894,3180.411,8.188658,-3517.65,98.3,343.6806,95.19676,140.3128,81.75601,172.1185,42.95139,42.51736,41.70139,1.840278,1.180555,1.539352,59.82639,60,57.70834,130.5431,158.3336,139.4942,2.251158,2.216435,2.262732
37655962,1655220449786 ,292.2454,0,154.2535,5.121528,4302.436779,159.375028,95.08,94,92.55,54.48,2.297092,2.297092,-301.5039,193.4028,-433.1602,187.7894,3154.08,10.04051,-3528.935,98.3,347.772,95.92014,126.8782,85.26898,172.3556,42.43055,41.99653,42.08333,1.782408,1.13426,1.516204,59.46181,60,56.94445,131.8558,158.3336,131.7037,2.210648,2.164352,2.24537
37655963,1655220451786 ,279.5139,0,155.1215,5.121528,4115.003636,160.243028,95.08,94,92.55,54.48,2.126374,2.126374,-297.7432,193.4028,-418.1133,188.0787,3155.96,8.984375,-3513.889,98.3,347.772,96.71586,146.4315,89.40924,167.0222,42.62153,40.98958,41.21528,1.788195,1.163195,1.545138,60,60,59.0625,134.3171,156.6747,139.0533,2.233796,2.24537,2.251158
37655964,1655220453786 ,282.8414,0,155.816,5.121528,4163.991091,160.937528,95.05,94.02,92.57,54.48,2.190032,2.190032,-316.5508,194.0972,-391.7822,188.0787,3161.603,8.405671,-3521.412,98.3,346.3108,96.49884,141.1109,82.13239,163.4667,42.8993,41.82292,42.29167,1.805555,1.145834,1.510416,56.19791,60,58.02083,132.8403,158.4995,139.6412,2.222222,2.158565,2.262732
